0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
9229.0,9369.0,10804.0,9009.0,7060.0,6776.0,5882.0,3329.0,2497.0,57744.0,2503.0,1174.0,915.0,50.0,1569.0,63955.0,273.0,2921.0,14.1,7.4,6.7,1.3,-3.8,-2.5,1950.0,9675.0,13699.0,12747.0,7220.0,11.8,13.2,13.1,65914.0,35791.0,34766.0,1025.0,65914.0,93.8,302.7,265.0,104.9,96.0,7.4,6.6,32.82561472,20.6527826,1.447518427,36.64387199,39.96062681,106.9453969,0.0,62040.0,10982.0,13.0,23.0,27.0,27.0,48151.0,16204.0,29.0,13964.0,5.3,4.6,2225.0,7.9,3819.0,2.4,1165.0,4.0
4094.0,4078.0,3680.0,3476.0,3052.0,3469.0,3169.0,1944.0,1085.0,25003.0,382.0,886.0,870.0,51.0,855.0,28047.0,91.0,317.0,13.0,7.8,5.2,-0.9,-1.1,-1.9,4426.0,5058.0,5956.0,2484.0,4271.0,15.4,18.6,17.9,47365.0,12779.0,11944.0,835.0,47365.0,62.9,279.6,243.8,96.2,87.1,7.2,6.2,10.92893713,5.613364168,0.254540576,15.85596348,10.77578737,41.67020658,0.0,27935.0,6019.0,176.0,4.0,6.0,21.0,20594.0,8369.0,30.6,6302.0,7.5,7.9,1635.0,12.1,2494.0,3.5,717.0,6.0
3572.0,3781.0,3463.0,3594.0,3672.0,5158.0,5790.0,5003.0,2935.0,30774.0,4782.0,149.0,529.0,76.0,658.0,36968.0,-52.0,373.0,9.1,13.0,-4.0,0.1,2.6,2.7,2633.0,7197.0,7411.0,10839.0,3377.0,9.2,14.6,13.7,64245.0,19562.0,18829.0,733.0,64245.0,77.3,386.0,306.1,116.2,97.6,9.6,7.5,20.45172785,14.07700442,0.30588884,34.79791445,10.49198722,84.00931104,16.0,37461.0,12868.0,423.0,20.0,24.0,41.0,30253.0,12585.0,30.0,9076.0,8.8,8.5,2557.0,12.1,3656.0,3.7,1106.0,5.0
4082.0,4379.0,4307.0,4402.0,4923.0,6421.0,6239.0,3975.0,1779.0,28440.0,11206.0,154.0,287.0,17.0,403.0,40507.0,442.0,423.0,10.1,10.5,-0.4,0.9,10.4,11.3,3869.0,9560.0,9225.0,6269.0,5227.0,13.1,20.9,19.6,59529.0,18769.0,18069.0,700.0,59529.0,113.7,253.1,225.8,85.1,77.8,8.1,7.4,34.39200769,7.132093453,0.688079486,21.46209666,14.87448349,60.44927866,0.0,39336.0,10782.0,28.0,42.0,47.0,47.0,32812.0,17795.0,40.4,13256.0,9.3,10.3,3374.0,15.7,5162.0,3.6,1188.0,2.0
2108.0,2504.0,2979.0,2740.0,2722.0,2811.0,2560.0,1747.0,1003.0,18671.0,1896.0,89.0,114.0,13.0,391.0,21174.0,-123.0,2473.0,9.5,10.6,-1.1,0.2,-5.0,-4.8,2394.0,5920.0,5230.0,1796.0,3327.0,17.8,23.4,20.0,49965.0,8456.0,7951.0,505.0,49965.0,76.8,284.4,240.5,99.6,87.2,7.0,5.8,8.247853557,4.141376398,0.310769417,16.03869327,10.06095213,35.53739683,0.0,21467.0,5195.0,52.0,13.0,17.0,145.0,17069.0,8629.0,35.1,5991.0,8.3,9.7,1662.0,11.7,1994.0,3.3,562.0,6.0
161959.0,188355.0,188896.0,169191.0,191007.0,233925.0,175002.0,108036.0,64722.0,1250098.0,129205.0,9090.0,62052.0,1421.0,29227.0,1481093.0,-2478.0,29238.0,10.3,8.8,1.4,1.6,-4.7,-3.1,98607.0,287538.0,276327.0,366348.0,105578.0,7.3,9.4,8.5,100075.0,777784.0,747832.0,29952.0,100075.0,147.9,375.1,304.1,112.9,94.8,10.2,7.4,955.7805785,673.9954551,12.58104639,1570.357116,491.1155458,3706.70974,281.0,1497595.0,326104.0,830.0,32.0,36.0,103.0,1168074.0,445735.0,29.0,338741.0,6.4,6.6,76759.0,10.7,124634.0,2.7,31962.0,2.0
1599.0,1736.0,1729.0,1527.0,1841.0,2213.0,2124.0,1597.0,904.0,14951.0,69.0,21.0,53.0,0.0,176.0,15270.0,-155.0,124.0,10.2,15.3,-5.1,-0.2,-4.8,-5.0,1561.0,5698.0,2564.0,1423.0,2756.0,18.3,24.7,23.2,44685.0,6548.0,6075.0,473.0,44685.0,101.5,263.4,231.6,100.1,89.4,10.5,9.2,7.965491807,5.648565315,0.473532422,8.252993634,10.4938167,23.70198889,5.0,15793.0,4523.0,1794.0,48.0,54.0,103.0,12238.0,7022.0,43.0,5262.0,12.2,14.8,1805.0,17.0,2079.0,4.0,487.0,6.0
560.0,578.0,446.0,473.0,410.0,530.0,567.0,351.0,371.0,4128.0,45.0,41.0,22.0,5.0,45.0,4286.0,-11.0,60.0,12.1,12.3,-0.2,4.2,-6.5,-2.3,336.0,786.0,1001.0,726.0,458.0,10.8,15.6,15.7,52367.0,2693.0,2642.0,51.0,52367.0,72.8,285.7,262.5,95.4,88.9,7.8,7.1,2.178532275,1.690902253,0.066973877,1.883546212,2.049099615,5.485085235,0.0,4327.0,1037.0,147.0,5.0,8.0,95.0,3230.0,1153.0,25.4,820.0,7.8,7.2,233.0,9.9,319.0,3.4,111.0,6.0
396.0,403.0,243.0,352.0,299.0,346.0,426.0,248.0,216.0,2868.0,24.0,10.0,5.0,2.0,20.0,2929.0,35.0,35.0,12.7,7.2,5.5,1.4,5.2,6.5,220.0,521.0,789.0,533.0,297.0,10.3,11.9,11.3,57251.0,1808.0,1773.0,35.0,57251.0,95.9,239.2,214.5,88.2,80.3,6.8,6.2,1.58651105,1.247954146,0.141191892,1.357263999,1.912922414,4.167438116,0.0,2904.0,883.0,1096.0,27.0,31.0,135.0,2196.0,836.0,31.1,683.0,7.6,6.8,150.0,10.0,220.0,3.1,67.0,6.0
3984.0,4771.0,4099.0,3710.0,4113.0,4600.0,4125.0,2631.0,1337.0,32395.0,290.0,115.0,159.0,16.0,395.0,33370.0,-89.0,932.0,11.2,9.9,1.2,0.1,-4.1,-3.9,2634.0,9461.0,6945.0,3323.0,3037.0,9.4,12.3,11.4,66720.0,16509.0,15860.0,649.0,66720.0,119.7,230.8,212.0,80.3,74.4,6.5,6.1,17.21887488,4.213712503,0.658236746,13.11985514,16.57061142,43.41370539,4.0,33448.0,7509.0,395.0,14.0,18.0,73.0,25626.0,11567.0,34.1,8738.0,7.7,9.6,2471.0,12.2,3133.0,3.0,769.0,2.0
1386.0,1816.0,1382.0,1450.0,1727.0,2564.0,2145.0,1356.0,697.0,13165.0,691.0,85.0,214.0,11.0,357.0,14523.0,74.0,180.0,9.0,10.3,-1.3,-0.1,6.5,6.4,1156.0,2953.0,2813.0,3281.0,934.0,6.5,8.0,7.0,84021.0,7545.0,7329.0,216.0,84021.0,115.7,263.2,231.8,90.3,81.7,7.3,6.3,7.635172468,3.583995651,0.163683912,7.243013096,6.358096948,20.03763887,0.0,14331.0,3666.0,12.0,46.0,51.0,43.0,11635.0,4843.0,30.7,3572.0,8.0,8.3,960.0,11.8,1370.0,3.2,374.0,2.0
7077.0,8095.0,7325.0,6768.0,8339.0,9803.0,9580.0,6629.0,3210.0,58118.0,6598.0,253.0,472.0,43.0,1342.0,66826.0,258.0,1220.0,9.9,12.7,-2.8,0.0,6.7,6.7,8245.0,15142.0,15844.0,8193.0,12538.0,19.1,28.3,25.9,42831.0,24757.0,23501.0,1256.0,42831.0,79.4,255.0,223.5,86.2,78.1,7.1,6.2,30.35725903,27.30029527,0.720799875,32.53253008,25.8973098,96.40054759,18.0,66523.0,18012.0,1238.0,33.0,37.0,161.0,53040.0,25970.0,36.3,19254.0,9.9,10.8,5751.0,14.6,7738.0,3.8,2022.0,5.0
8920.0,10213.0,8364.0,8222.0,7029.0,7791.0,7052.0,4375.0,2723.0,59585.0,1526.0,1488.0,752.0,167.0,1171.0,64689.0,-464.0,1782.0,13.1,10.1,3.0,1.4,-11.6,-10.2,9090.0,11515.0,13432.0,7350.0,11872.0,18.9,24.1,22.2,43527.0,27137.0,25818.0,1319.0,43527.0,91.8,244.8,213.8,91.1,82.1,7.7,7.3,31.55067032,16.4236366,1.265731392,30.22319593,35.03914952,89.3421134,24.0,65454.0,13924.0,1135.0,31.0,35.0,5.0,47645.0,22691.0,34.0,16199.0,8.0,7.7,3674.0,13.3,6343.0,3.7,1758.0,5.0
7274.0,9512.0,10334.0,8860.0,8139.0,11223.0,11083.0,6627.0,3441.0,73072.0,623.0,240.0,1322.0,35.0,1201.0,76493.0,308.0,4624.0,8.4,9.4,-1.0,0.7,4.3,5.0,3713.0,16625.0,15407.0,17288.0,7307.0,10.2,12.9,11.3,60251.0,41020.0,39990.0,1030.0,60251.0,80.0,315.1,287.6,105.9,99.6,9.7,8.6,57.18120428,29.38008622,1.578968166,49.00440485,32.76358944,126.2046698,27.0,76109.0,19389.0,1116.0,29.0,33.0,5.0,62808.0,25593.0,31.5,19785.0,7.0,8.1,5094.0,10.5,6566.0,2.8,1781.0,5.0
57305.0,63779.0,66233.0,65019.0,64619.0,90823.0,88720.0,62609.0,37742.0,496843.0,64016.0,2758.0,15759.0,798.0,16675.0,596849.0,8584.0,6717.0,8.8,12.4,-3.6,3.0,15.1,18.1,34234.0,122135.0,145319.0,125088.0,64854.0,11.0,16.5,15.2,57612.0,276558.0,266812.0,9746.0,57612.0,103.9,265.2,240.7,86.8,80.1,6.9,6.0,346.3515224,170.73785,6.08076702,324.914717,232.0218937,815.5233298,159.0,568183.0,170919.0,293.0,9.0,12.0,9.0,487936.0,221402.0,32.5,158579.0,9.1,9.4,45945.0,13.1,63982.0,3.6,17376.0,3.0
3895.0,4719.0,4768.0,3471.0,3533.0,4118.0,3643.0,2593.0,1461.0,30821.0,311.0,236.0,274.0,15.0,544.0,32201.0,435.0,1514.0,11.8,12.9,-1.1,-0.1,14.8,14.7,2522.0,7499.0,6072.0,4111.0,4965.0,16.2,23.8,22.7,45336.0,14329.0,13806.0,523.0,45336.0,83.3,273.1,236.3,86.6,79.0,7.0,6.3,17.95995741,3.495279976,0.641239334,20.0308451,14.38058047,57.10709314,8.0,31347.0,7355.0,149.0,25.0,29.0,167.0,24858.0,11737.0,34.2,8501.0,8.4,9.9,2456.0,11.8,2940.0,3.2,796.0,3.0
15179.0,15892.0,13545.0,14075.0,14215.0,16816.0,15057.0,8452.0,4096.0,111316.0,1776.0,870.0,1053.0,43.0,2269.0,117327.0,894.0,955.0,11.7,7.9,3.8,0.4,3.5,3.9,7278.0,29465.0,23472.0,17640.0,12429.0,10.7,13.6,12.5,62247.0,62239.0,60206.0,2033.0,62247.0,109.9,287.0,249.7,97.8,87.6,7.9,6.7,51.87972687,44.4029427,1.690199246,87.03352369,70.69493098,238.3063562,0.0,114145.0,24717.0,833.0,22.0,26.0,5.0,88955.0,36873.0,30.6,27220.0,7.6,9.0,7975.0,10.6,9428.0,3.0,2639.0,5.0
198.0,223.0,190.0,178.0,193.0,296.0,352.0,320.0,189.0,2043.0,35.0,35.0,4.0,0.0,22.0,2139.0,18.0,41.0,8.5,10.8,-2.3,0.9,9.4,10.3,315.0,603.0,493.0,305.0,452.0,21.6,40.8,40.2,35881.0,841.0,807.0,34.0,35881.0,59.2,224.8,199.9,72.9,66.5,6.2,5.4,0.737795776,0.435448557,0.038976484,0.809339609,0.716332626,2.526242546,0.0,2123.0,708.0,518.0,43.0,48.0,327.0,1761.0,887.0,34.9,615.0,11.2,9.2,163.0,16.7,295.0,4.3,75.0,6.0
2682.0,3893.0,5481.0,2464.0,2504.0,2762.0,2430.0,1587.0,780.0,23601.0,422.0,55.0,213.0,5.0,287.0,24583.0,21.0,3005.0,10.7,8.6,2.2,0.7,-2.1,-1.3,2303.0,4140.0,3837.0,3731.0,4882.0,22.7,23.9,22.8,41196.0,10706.0,10153.0,553.0,41196.0,82.1,230.9,214.6,77.3,72.9,8.3,7.6,16.14145773,5.424498064,0.57765953,10.86550069,10.45288674,35.51780883,10.0,24392.0,4411.0,740.0,17.0,21.0,205.0,19821.0,9428.0,38.0,7532.0,8.6,11.1,2195.0,12.0,2378.0,3.1,619.0,6.0
6497.0,6907.0,7320.0,7177.0,7168.0,6959.0,6331.0,3980.0,2111.0,42891.0,9570.0,561.0,399.0,47.0,982.0,54450.0,130.0,6206.0,10.8,10.5,0.3,0.5,1.6,2.1,7260.0,11522.0,12482.0,5310.0,7900.0,16.4,20.8,19.3,49788.0,22296.0,21383.0,913.0,49788.0,82.1,224.8,199.9,72.9,66.5,6.2,5.4,18.78119682,11.0847003,0.992178377,20.60240378,18.23483473,64.30757674,0.0,53026.0,11467.0,1620.0,43.0,48.0,401.0,42339.0,21319.0,38.4,16258.0,8.5,8.7,3667.0,13.8,5846.0,3.4,1456.0,4.0
3107.0,3087.0,3336.0,2998.0,3338.0,3750.0,3516.0,2312.0,1125.0,25246.0,662.0,69.0,100.0,14.0,478.0,26569.0,-335.0,945.0,12.5,13.7,-1.2,0.5,-11.9,-11.4,5832.0,7392.0,4204.0,1713.0,7998.0,31.3,43.5,43.1,29362.0,8513.0,7973.0,540.0,29362.0,58.5,230.9,214.6,77.3,72.9,8.3,7.6,17.44548633,5.862729898,0.62432722,11.74329772,11.2973497,38.38720509,7.0,27469.0,6714.0,694.0,17.0,21.0,13.0,20923.0,12420.0,42.8,8955.0,13.8,18.1,3788.0,18.8,3937.0,4.6,970.0,5.0
1664.0,1667.0,1710.0,1971.0,2037.0,2656.0,2918.0,1930.0,799.0,15630.0,775.0,218.0,192.0,10.0,527.0,17352.0,31.0,142.0,9.5,7.5,2.0,0.2,-0.2,-0.1,575.0,3091.0,3444.0,5621.0,1316.0,7.7,11.7,11.3,70224.0,9780.0,9331.0,449.0,70224.0,88.0,449.5,353.7,134.3,114.6,9.6,7.3,15.74769365,5.445323188,0.188549972,23.11119856,4.955093262,52.09510024,0.0,17275.0,5109.0,824.0,21.0,25.0,7.0,14310.0,4876.0,25.6,3663.0,7.2,6.6,946.0,10.1,1439.0,3.0,435.0,5.0
2107.0,2180.0,1721.0,1754.0,1624.0,1751.0,1744.0,1198.0,672.0,13352.0,760.0,179.0,133.0,18.0,309.0,14751.0,-86.0,413.0,13.2,12.0,1.1,0.3,-7.4,-7.0,1821.0,3178.0,3127.0,1487.0,2615.0,18.2,26.5,25.3,42522.0,6718.0,6496.0,222.0,42522.0,70.1,224.8,199.9,72.9,66.5,6.2,5.4,5.087996956,3.002946082,0.268790142,5.581378479,4.939982499,17.42150715,5.0,14990.0,3544.0,1604.0,43.0,48.0,353.0,10896.0,5398.0,37.3,4064.0,9.1,8.7,949.0,14.8,1615.0,3.7,404.0,5.0
7644.0,7657.0,6707.0,7336.0,6954.0,7566.0,6917.0,4245.0,2181.0,52418.0,3219.0,350.0,393.0,16.0,811.0,57207.0,48.0,411.0,12.5,10.0,2.5,0.1,-1.8,-1.6,4588.0,14891.0,12548.0,5765.0,7035.0,12.4,17.1,16.0,60909.0,25465.0,24141.0,1324.0,60909.0,100.5,224.8,199.9,72.9,66.5,6.2,5.4,19.73215659,11.64595868,1.042415949,21.64557784,19.15813022,67.56370143,0.0,55993.0,12351.0,501.0,43.0,48.0,199.0,43152.0,19766.0,35.5,15319.0,8.1,8.5,3674.0,11.9,5123.0,3.1,1349.0,3.0
361.0,402.0,277.0,350.0,287.0,331.0,377.0,232.0,184.0,2633.0,21.0,76.0,20.0,0.0,51.0,2801.0,44.0,96.0,15.5,8.6,6.8,7.2,1.8,9.0,238.0,607.0,592.0,372.0,276.0,10.2,14.0,13.1,53107.0,1557.0,1512.0,45.0,53107.0,93.1,240.4,219.1,92.8,84.8,9.2,8.6,1.501723464,1.282655982,0.180968789,1.076288064,1.717616055,3.04154562,0.0,2739.0,732.0,1435.0,41.0,46.0,3.0,2106.0,850.0,30.4,640.0,7.8,6.1,128.0,10.3,216.0,3.1,64.0,6.0
11329.0,13228.0,14505.0,13469.0,15467.0,25316.0,37221.0,34882.0,19581.0,167333.0,11100.0,742.0,2625.0,113.0,3085.0,184998.0,3461.0,3171.0,5.6,15.3,-9.7,2.1,26.3,28.4,14096.0,49114.0,48348.0,33662.0,20243.0,11.1,20.0,19.1,52724.0,70953.0,68108.0,2845.0,52724.0,95.1,265.2,240.7,86.8,80.1,6.9,6.0,107.3543542,52.92152751,1.884781137,100.7098493,71.91699455,252.7778131,51.0,173236.0,81236.0,295.0,9.0,12.0,15.0,162931.0,76271.0,27.8,45295.0,12.6,11.9,19323.0,15.0,24470.0,4.4,7161.0,4.0
1732.0,1967.0,1712.0,1851.0,1919.0,2347.0,2168.0,1337.0,736.0,15303.0,137.0,41.0,73.0,8.0,207.0,15769.0,-140.0,249.0,9.9,13.5,-3.6,0.1,-5.3,-5.2,1019.0,4210.0,3745.0,2430.0,1707.0,11.0,17.4,14.1,55300.0,7582.0,7197.0,385.0,55300.0,85.0,284.4,240.5,99.6,87.2,7.0,5.8,6.142457861,3.084224257,0.231440584,11.94456192,7.492734211,26.46591152,0.0,16176.0,3995.0,494.0,13.0,17.0,39.0,12401.0,5780.0,34.6,4291.0,7.8,9.0,1111.0,11.1,1382.0,3.1,389.0,4.0
1202.0,1302.0,1014.0,1021.0,1122.0,1397.0,1462.0,853.0,630.0,9723.0,54.0,54.0,39.0,5.0,128.0,10003.0,-108.0,192.0,12.0,13.3,-1.3,0.7,-10.1,-9.4,700.0,2621.0,2505.0,1232.0,1360.0,13.9,21.9,20.6,49966.0,4923.0,4803.0,120.0,49966.0,83.2,218.2,193.1,84.8,77.9,6.9,6.5,6.091534451,2.703474967,0.373985986,4.050458391,6.849014541,12.95322648,8.0,10239.0,2863.0,50.0,15.0,19.0,137.0,7729.0,3634.0,37.3,2883.0,9.1,8.8,681.0,12.5,963.0,3.6,277.0,6.0
5465.0,5751.0,4941.0,5573.0,5255.0,6855.0,6290.0,3774.0,2499.0,43865.0,645.0,713.0,344.0,41.0,795.0,46403.0,69.0,891.0,10.8,9.8,1.0,0.4,0.2,0.6,1833.0,10662.0,11816.0,8125.0,3250.0,7.1,7.9,6.7,67039.0,26823.0,26086.0,737.0,67039.0,95.4,302.7,265.0,104.9,96.0,7.4,6.6,23.8168556,14.98477165,1.050257174,26.58721901,28.9937138,77.59498476,4.0,46138.0,11621.0,908.0,23.0,27.0,49.0,36110.0,15677.0,35.2,12711.0,7.0,5.9,2145.0,9.8,3540.0,3.0,1067.0,5.0
2865.0,3299.0,2949.0,2742.0,3272.0,3569.0,3390.0,2597.0,1149.0,23624.0,1571.0,106.0,88.0,5.0,438.0,25832.0,-157.0,313.0,10.6,13.7,-3.0,0.0,-2.9,-2.9,3456.0,8023.0,4362.0,2310.0,4408.0,17.4,22.3,20.8,39859.0,8477.0,8020.0,457.0,39859.0,76.1,253.1,225.8,85.1,77.8,8.1,7.4,21.93236583,4.548256797,0.438799943,13.68674256,9.485710065,38.54952888,0.0,25945.0,6985.0,1488.0,42.0,47.0,109.0,20196.0,11414.0,39.4,7957.0,11.2,13.5,2734.0,16.1,3242.0,4.0,803.0,6.0
812.0,871.0,657.0,667.0,734.0,907.0,850.0,547.0,430.0,6066.0,51.0,137.0,45.0,8.0,168.0,6475.0,-110.0,149.0,11.9,15.2,-3.2,0.9,-14.7,-13.8,397.0,1744.0,1579.0,838.0,691.0,10.9,16.8,15.0,48799.0,3379.0,3234.0,145.0,48799.0,69.4,302.7,265.0,104.9,96.0,7.4,6.6,3.323365731,2.090950939,0.146551197,3.709937787,4.045736199,10.82747939,0.0,6589.0,1823.0,928.0,23.0,27.0,107.0,4916.0,2198.0,34.4,1691.0,8.0,6.7,332.0,11.1,548.0,3.3,162.0,6.0
77624.0,81248.0,67406.0,90564.0,86984.0,66582.0,50940.0,31477.0,13894.0,460447.0,40893.0,4894.0,43457.0,901.0,16127.0,566719.0,20771.0,4260.0,11.9,5.1,6.8,2.2,28.1,30.3,23435.0,70838.0,109681.0,142568.0,35829.0,6.4,7.9,6.9,87817.0,300336.0,291168.0,9168.0,87817.0,144.8,224.8,199.9,72.9,66.5,6.2,5.4,195.4758692,115.3702529,10.32665451,214.431105,189.7892985,669.3172743,90.0,508313.0,81426.0,535.0,43.0,48.0,491.0,421443.0,160153.0,30.6,128962.0,5.4,5.0,21123.0,9.6,40266.0,2.4,10121.0,2.0
104.0,99.0,84.0,95.0,122.0,128.0,219.0,150.0,86.0,1026.0,2.0,12.0,8.0,0.0,39.0,1087.0,-25.0,21.0,7.3,10.0,-2.7,3.6,-24.6,-20.9,70.0,372.0,327.0,203.0,144.0,13.5,23.9,22.6,42754.0,492.0,474.0,18.0,42754.0,77.4,247.1,236.2,91.5,88.0,9.8,9.4,0.515716296,0.400089428,0.057301811,0.351996837,0.600645766,1.178780106,0.0,1325.0,462.0,151.0,26.0,30.0,79.0,899.0,354.0,29.0,261.0,9.8,8.4,76.0,12.8,115.0,3.8,34.0,6.0
206.0,241.0,171.0,201.0,241.0,299.0,358.0,246.0,111.0,1940.0,8.0,67.0,5.0,2.0,52.0,2074.0,21.0,0.0,5.8,5.3,0.5,0.0,10.2,10.2,115.0,539.0,454.0,300.0,265.0,12.8,16.5,14.2,47482.0,1197.0,1163.0,34.0,47482.0,66.0,285.7,262.5,95.4,88.9,7.8,7.1,1.054194106,0.818229415,0.032408731,0.911450034,0.991561503,2.654238632,0.0,1736.0,537.0,239.0,5.0,8.0,33.0,1659.0,661.0,27.3,453.0,9.0,8.4,140.0,11.5,191.0,3.7,62.0,6.0
544.0,602.0,502.0,563.0,635.0,699.0,678.0,571.0,264.0,4904.0,34.0,23.0,12.0,0.0,85.0,5058.0,-11.0,25.0,8.9,15.2,-6.3,0.0,4.3,4.3,451.0,1525.0,1400.0,372.0,1029.0,20.5,31.9,26.7,43330.0,2434.0,2294.0,140.0,43330.0,66.6,284.4,240.5,99.6,87.2,7.0,5.8,1.970229682,0.989283169,0.074235936,3.83128887,2.403338806,8.489097628,0.0,5226.0,1526.0,499.0,13.0,17.0,59.0,4004.0,2069.0,37.5,1502.0,10.1,11.6,463.0,13.7,547.0,3.9,155.0,6.0
12115.0,13863.0,13206.0,12000.0,11856.0,12479.0,11210.0,7247.0,3951.0,78802.0,14580.0,754.0,1621.0,279.0,1891.0,97927.0,500.0,3759.0,12.0,11.3,0.8,1.7,2.7,4.4,12190.0,21185.0,17609.0,13103.0,19427.0,20.7,32.3,29.6,44906.0,44274.0,42368.0,1906.0,44906.0,76.6,228.7,202.9,79.1,71.9,7.0,6.1,44.82338757,30.97142481,1.34982164,46.34077328,31.75339045,119.0449596,65.0,96471.0,20941.0,379.0,10.0,13.0,115.0,75225.0,36229.0,33.4,25125.0,8.3,9.6,7216.0,13.6,10257.0,3.5,2599.0,4.0
1501.0,1634.0,1519.0,1697.0,1837.0,2034.0,2098.0,1522.0,681.0,14276.0,70.0,37.0,31.0,2.0,107.0,14523.0,-198.0,512.0,8.1,14.0,-5.8,0.2,-8.0,-7.8,2680.0,4066.0,3111.0,1091.0,3520.0,25.2,28.7,25.1,35047.0,4495.0,4261.0,234.0,35047.0,48.3,263.2,231.8,90.3,81.7,7.3,6.3,7.635172468,3.583995651,0.163683912,7.243013096,6.358096948,20.03763887,0.0,15181.0,4171.0,1695.0,46.0,51.0,51.0,11652.0,6081.0,38.0,4428.0,11.3,13.1,1530.0,15.3,1778.0,4.2,486.0,5.0
17889.0,19795.0,19506.0,20012.0,16902.0,19048.0,20446.0,12498.0,7111.0,144010.0,1444.0,2349.0,1537.0,206.0,3661.0,153207.0,1801.0,4660.0,11.1,9.7,1.5,-0.4,10.7,10.3,10188.0,28023.0,36303.0,28155.0,21463.0,14.4,19.7,19.8,51132.0,76060.0,72949.0,3111.0,51132.0,71.1,285.7,262.5,95.4,88.9,7.8,7.1,77.87363376,60.44285149,2.394042627,67.32908646,73.24694464,196.0694012,44.0,148798.0,35763.0,256.0,5.0,8.0,77.0,120162.0,42033.0,27.7,33285.0,7.0,7.0,8380.0,9.1,10939.0,3.1,3765.0,4.0
7841.0,9148.0,7813.0,8150.0,9161.0,9131.0,8006.0,5458.0,2712.0,62868.0,1925.0,300.0,939.0,117.0,1271.0,67420.0,917.0,541.0,10.3,10.1,0.2,0.2,13.3,13.5,5727.0,14760.0,15637.0,9461.0,7911.0,11.9,16.5,14.6,55807.0,33156.0,32022.0,1134.0,55807.0,95.2,228.7,202.9,79.1,71.9,7.0,6.1,30.85964841,21.32295956,0.929314438,31.90432602,21.86132103,81.95912439,0.0,65870.0,14752.0,355.0,10.0,13.0,47.0,51987.0,22389.0,28.6,14868.0,7.4,8.4,4376.0,11.6,6031.0,3.0,1564.0,3.0
32200.0,38480.0,21375.0,31429.0,40986.0,32814.0,20220.0,13611.0,5497.0,186831.0,9792.0,1174.0,34318.0,163.0,4334.0,236612.0,8024.0,665.0,10.3,5.4,4.9,2.1,27.3,29.5,10170.0,23577.0,34864.0,73406.0,11808.0,5.0,5.4,4.8,105921.0,118048.0,114331.0,3717.0,105921.0,180.6,228.7,202.9,79.1,71.9,7.0,6.1,108.3026273,74.83340414,3.261449835,111.9689467,76.72279577,287.6373827,24.0,211300.0,33215.0,380.0,10.0,13.0,117.0,171804.0,55825.0,26.2,45013.0,5.1,5.2,8922.0,8.9,15220.0,2.3,3949.0,2.0
10257.0,10054.0,9124.0,7025.0,6783.0,5789.0,4799.0,2964.0,1690.0,56350.0,379.0,1029.0,409.0,21.0,297.0,58485.0,258.0,1045.0,18.3,6.5,11.8,3.7,-11.1,-7.4,13145.0,7141.0,8239.0,4081.0,14859.0,25.9,35.0,35.4,35594.0,23789.0,21863.0,1926.0,35594.0,58.7,224.8,199.9,72.9,66.5,6.2,5.4,20.17297146,11.90612851,1.065703442,22.12913839,19.58612138,69.07306934,10.0,57471.0,8834.0,1598.0,43.0,48.0,323.0,40239.0,21160.0,42.1,16941.0,8.1,6.7,2701.0,17.7,7131.0,4.1,1632.0,5.0
