0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
759,797,615,726,711,958,832,494,362,5975,40,113,27,0,99,6254,-68,152,12.7,12.7,0.0,-0.5,-10.2,-10.7,273,1341,1836,1060,572,9.4,13.6,13.2,61387,3558,3451,107,61387,87.3,302.7,265.0,104.9,96.0,7.4,6.6,3.209935024,2.019584119,0.141549218,3.583312883,3.907650068,10.45792373,0,6398,1726,951,23,27,167,4852,35.9,1742,7.4,361,6.2,299,10.6,513,3.1,150,5
952,1196,1322,740,734,850,970,653,473,7499,158,37,62,20,114,7890,-53,695,11.4,10.2,1.1,1.3,-9.2,-8.0,550,1828,1342,1143,1458,20.3,25.6,25.1,41101,4322,4225,97,41101,68.4,218.2,193.1,84.8,77.9,6.9,6.5,4.804779248,2.132402028,0.294986447,3.194853215,5.402251798,10.21703059,0,8105,2081,369,15,19,53,6163,32.4,1997,8.4,519,8.2,505,11.2,690,3.4,207,6
3751,4110,6607,3819,3072,3153,2469,1381,782,19687,7125,225,869,35,1203,29144,628,2676,13.0,8.3,4.8,4.8,12.0,16.9,1751,3964,4172,7181,3851,14.5,21.2,21.0,58448,13690,13214,476,58448,80.5,263.2,231.8,90.3,81.7,7.3,6.3,15.32186645,7.192175808,0.328472349,14.53490144,12.75909781,40.21049006,26,28135,4113,1739,46,51,630,23047,31.2,7191,5.0,1149,5.6,1294,8.8,2028,2.4,553,2
60970,65307,71571,66839,64917,76128,70958,40506,24722,424652,81383,1195,20927,197,13564,541918,176,10350,10.8,10.7,0.1,1.9,-1.7,0.3,31983,115730,109619,121428,63889,12.0,17.5,16.6,58890,270717,258083,12634,58890,104.9,292.7,248.6,93.7,83.7,8.3,7.1,279.9656991,103.6600933,8.993764801,366.5190954,250.6200645,1056.164689,170,541318,126698,274,35,39,153,428690,33.1,141896,7.8,33444,8.7,37203,12.6,54137,3.1,13394,3
3302,3620,2403,2691,2507,2311,2326,1566,813,20660,116,328,80,45,310,21539,222,307,14.5,9.1,5.4,0.4,4.7,5.0,1313,4320,5181,2226,2544,12.0,15.6,13.7,54339,9879,9525,354,54339,76.1,216.2,199.9,65.3,62.2,5.8,5.4,8.224204194,5.437377752,0.367942855,6.616157641,7.168071924,25.18364433,0,20961,4522,158,44,49,41,15201,32.2,4895,7.2,1101,7.0,1059,11.0,1670,3.1,477,6
2980,3341,3304,3323,3807,5090,5974,4348,2175,33239,219,129,290,6,459,34342,152,503,8.0,12.3,-4.4,0.3,8.6,8.9,1877,8674,7034,8561,3751,11.1,16.8,14.4,56211,16988,16420,568,56211,101.1,330.2,305.7,128.9,119.7,12.1,11.7,28.22481104,14.26635904,0.87240325,20.6554299,28.68667159,57.57861453,4,34021,11973,138,19,23,15,28611,27.2,7782,9.1,2594,8.8,2518,11.7,3343,3.6,1020,6
1004,1036,861,898,989,1333,1451,1132,691,9038,64,82,26,2,183,9395,10,207,12.2,16.2,-3.9,-0.3,5.3,5.0,1105,2958,1965,935,1669,18.2,29.6,29.7,37013,3781,3616,165,37013,68.0,273.1,236.3,86.6,79.0,7.0,6.3,5.240017387,1.01978682,0.18708871,5.844221909,4.195694343,16.66162977,0,9396,3278,57,25,29,185,7517,37.4,2811,11.5,862,12.5,940,15.1,1136,4.1,307,6
2839,2846,2760,2797,2827,3315,3159,2103,1260,22185,932,114,156,21,498,23906,-129,883,12.9,13.7,-0.8,0.0,-4.6,-4.6,2320,4877,6880,3039,4692,20.3,29.7,30.7,40761,9879,9236,643,40761,62.6,284.4,240.5,99.6,87.2,7.0,5.8,9.312042464,4.675722309,0.350866803,18.10810434,11.35907819,40.12265083,0,24430,6376,154,13,17,165,18726,35.8,6704,9.5,1778,11.1,2070,13.1,2449,3.8,708,6
447,597,495,729,1005,1187,1132,420,109,5718,74,82,97,15,135,6121,95,49,7.4,4.4,3.0,-0.3,12.7,12.3,114,1035,1731,1820,410,6.7,10.1,7.2,72949,3731,3636,95,72949,101.4,285.7,262.5,95.4,88.9,7.8,7.1,3.111244997,2.414841972,0.095647946,2.689964155,2.92639728,7.833459338,0,5793,1583,246,5,8,47,5169,23.6,1220,5.6,291,5.4,282,8.0,415,2.6,133,2
2297,2577,2286,2168,2355,2698,2468,1401,900,18573,126,111,113,22,205,19150,-44,286,11.2,12.0,-0.8,-0.3,-1.0,-1.4,1631,5840,3507,2088,2040,10.9,14.9,13.3,53871,10173,9935,238,53871,99.0,273.1,236.3,86.6,79.0,7.0,6.3,10.68082309,2.07865009,0.381346332,11.9123842,8.552160369,33.9617041,0,19135,4591,52,25,29,157,14680,34.4,5050,8.2,1206,10.0,1463,11.7,1722,3.1,458,6
43740,47052,41926,36810,31673,29795,23046,13374,7349,225371,10929,6913,21743,1053,8756,274765,3425,6696,14.8,6.4,8.4,0.3,3.9,4.2,48433,40839,46711,22051,56863,21.2,28.5,27.6,56169,115408,105834,9574,56169,74.6,279.6,243.8,96.2,87.1,7.2,6.2,107.0663319,54.99183534,2.493630022,155.3343961,105.5659863,408.2259889,24,267390,40383,189,4,6,47,194177,36.3,70486,6.6,12913,7.0,13508,12.8,24850,3.4,6602,3
1505,1665,1666,1662,1486,1629,1543,1040,624,10884,1051,217,360,9,299,12820,73,647,11.4,10.7,0.7,1.0,4.1,5.1,1914,3004,2567,1437,1905,15.3,23.6,22.1,44735,4993,4786,207,44735,73.8,224.8,199.9,72.9,66.5,6.2,5.4,4.421945697,2.609841284,0.233603798,4.850740431,4.293307277,15.14092073,0,12972,2900,1650,43,48,487,9971,37.6,3749,9.7,971,9.5,950,15.6,1560,3.9,386,5
1690,1871,1640,1907,1731,2703,3784,2466,1012,17071,191,591,219,28,704,18804,64,278,8.5,12.5,-3.9,0.1,7.2,7.4,874,3638,6528,3390,2317,12.5,19.6,19.0,55079,7848,7260,588,55079,73.2,279.6,243.8,96.2,87.1,7.2,6.2,7.32726259,3.763457761,0.17065572,10.63056788,7.224583939,27.93762487,0,18724,6935,196,4,6,63,15631,25.8,4033,8.5,1336,8.3,1293,11.9,1864,3.7,573,6
9058,11113,10075,9431,10845,14517,12600,7141,3248,84603,1075,456,596,12,1286,88028,-155,1618,8.8,9.9,-1.1,0.4,-1.0,-0.6,5765,22220,23124,11066,8723,10.1,13.9,12.7,65209,41369,39232,2137,65209,115.1,287.0,249.7,97.8,87.6,7.9,6.7,38.92427657,33.31460141,1.268121228,65.29943682,53.04093162,178.7962867,10,88205,20857,862,22,26,87,69853,36.7,25636,8.3,5789,9.6,6699,11.1,7745,3.1,2183,2
36179,36896,35589,34363,34061,38394,34718,21439,12442,227365,38708,1553,8150,157,8148,284081,-659,4743,12.5,9.8,2.7,1.5,-6.6,-5.1,23963,62181,64375,43910,45006,16.1,27.2,25.3,53795,141196,133101,8095,53795,82.7,284.4,240.5,99.6,87.2,7.0,5.8,110.6573385,55.56278212,4.169438305,215.1831502,134.9827781,476.7875332,87,287512,65218,536,13,17,201,217591,32.9,71587,7.8,16890,8.6,18791,11.9,25818,3.3,7194,3
1202,1520,997,1249,1476,1882,2216,1177,378,11495,50,220,61,11,260,12097,160,230,7.7,9.7,-2.0,0.3,15.1,15.5,441,2435,2764,2909,922,7.7,10.4,9.0,68381,5630,5414,216,68381,123.8,247.1,236.2,91.5,88.0,9.8,9.4,5.73930086,4.452513167,0.637700096,3.917300587,6.684463502,13.11840197,0,11625,3437,36,26,30,43,9631,29.0,2793,7.2,698,6.7,642,10.5,1008,3.0,291,5
5172,4837,4579,4530,3713,4522,4145,2193,1701,32786,600,721,668,28,589,35392,120,1267,14.1,10.6,3.5,4.0,-4.0,0.0,2260,7034,8494,5147,3992,11.7,12.7,11.5,55226,19398,18914,484,55226,92.5,239.2,214.5,88.2,80.3,6.8,6.2,19.17029671,15.07941043,1.706064684,16.4002347,23.11442475,50.35642534,24,35062,7213,44,27,31,119,26423,32.9,8693,7.0,1859,6.9,1835,10.2,2697,3.0,785,5
157876,151278,151181,139138,114384,109615,89484,51600,29844,762683,57839,29536,109851,2739,31752,994400,7858,16963,15.0,7.3,7.6,1.3,-1.0,0.3,147389,136851,188858,123407,208627,21.3,30.2,29.3,52318,448353,414926,33427,52318,69.5,279.6,243.8,96.2,87.1,7.2,6.2,387.4829781,199.0205487,9.024678158,562.1695756,382.0530881,1477.407688,164,971616,157757,175,4,6,19,712581,33.5,238715,6.7,47503,6.6,47342,12.0,85769,3.3,23776,3
8046,9421,7993,7909,9034,10831,9090,5349,2443,68224,364,232,424,29,843,70116,306,590,11.1,9.4,1.7,0.2,2.5,2.8,5912,19156,14730,8089,7339,10.6,14.7,14.5,66151,36392,35160,1232,66151,118.7,230.8,212.0,80.3,74.4,6.5,6.1,36.1797612,8.853720884,1.383066458,27.56702917,34.81765029,91.21951954,10,69533,15510,51,14,18,109,54270,38.2,20731,7.8,4212,10.1,5471,13.0,7052,3.0,1641,2
29734,29321,33292,30303,26985,28056,25618,14341,8113,81145,133229,760,7203,215,3211,225763,-1316,9120,13.5,9.7,3.8,1.1,-10.7,-9.6,21646,38289,41976,48131,43567,20.1,31.3,31.9,49640,105579,101360,4219,49640,99.5,217.1,196.7,77.2,71.2,7.6,6.9,117.1800015,24.71080047,4.665029621,105.5405216,86.27995379,292.9269095,88,227120,44214,50,0,1,101,172989,36.6,63314,8.1,13991,8.4,14595,15.9,27581,3.6,6253,3
2038,2203,1994,1964,2005,2742,2605,1459,878,17270,152,58,54,141,213,17888,75,277,10.2,10.9,-0.7,0.3,4.6,4.9,1430,5054,3908,2239,1720,9.8,13.9,12.8,59043,9195,8938,257,59043,108.5,273.1,236.3,86.6,79.0,7.0,6.3,9.976948485,1.941665421,0.35621531,11.12734875,7.988566302,31.7236012,0,17882,4593,1019,25,29,186,14008,33.5,4693,8.9,1240,10.1,1421,12.3,1718,3.3,461,6
2047,2601,2645,2381,2609,2971,3279,2132,1098,20888,334,115,109,10,307,21763,186,1147,8.5,10.9,-2.4,0.5,10.4,10.9,2229,4678,4136,4213,3502,17.0,23.0,22.4,44693,10144,9777,367,44693,82.9,255.0,223.5,86.2,78.1,7.1,6.2,9.886347054,8.890795888,0.234740485,10.59476031,8.4338903,31.39444404,0,21347,6084,44,33,37,115,17870,32.2,5754,9.2,1651,9.9,1763,12.4,2217,3.5,622,3
331,294,261,277,248,309,408,285,247,2560,11,9,55,0,25,2660,-30,49,14.6,14.2,0.4,1.5,-13.5,-12.0,124,577,708,503,322,12.4,20.0,20.2,43274,1313,1282,31,43274,74.4,227.6,206.5,88.0,80.5,6.8,6.3,1.500158853,0.760129212,0.126992741,1.100908293,1.634460528,3.483621014,0,2677,911,231,16,20,23,2093,37.5,785,9.6,200,8.8,185,13.8,289,3.7,78,6
12368,10959,9936,7705,7477,6301,4686,3289,1804,63685,251,262,149,13,165,64525,258,833,19.1,6.5,12.6,1.0,-9.6,-8.6,17148,8830,5709,3658,21151,33.2,45.3,46.0,30490,25217,22669,2548,30490,50.3,224.8,199.9,72.9,66.5,6.2,5.4,22.25632185,13.13572612,1.175763265,24.41451064,21.60886521,76.20654526,0,63420,9636,1629,43,48,427,43311,42.6,18450,9.1,3924,7.9,3417,19.4,8406,4.5,1938,5
1494,1618,1562,1454,1706,1958,1815,1100,550,13060,53,38,7,0,99,13257,-101,139,10.4,11.3,-1.0,0.0,-6.5,-6.5,2497,3825,2136,1048,3292,25.2,33.1,29.5,35751,4727,4331,396,35751,71.2,230.9,214.6,77.3,72.9,8.3,7.6,8.704686373,2.925296784,0.311517406,5.859494065,5.636981632,19.15387022,0,13565,3211,473,17,21,135,10404,42.5,4422,12.7,1324,16.1,1679,17.6,1831,4.2,434,6
37,37,28,37,26,39,38,17,18,265,0,4,0,1,7,277,-12,0,10.6,0.0,10.6,0.0,-53.0,-53.0,23,60,47,29,38,13.7,15.7,14.0,57925,214,208,6,57925,95.5,224.8,199.9,72.9,66.5,6.2,5.4,0.095544381,0.056390486,0.005047446,0.10480929,0.092764908,0.327147819,0,289,32,1582,43,48,269,207,33.0,68,8.3,17,8.0,16,12.0,25,3.2,7,6
3496,3692,3351,3247,3316,3809,3664,2283,1423,27388,316,76,92,4,405,28281,-10,396,12.7,10.6,2.1,0.5,-3.0,-2.5,1736,8923,5557,3131,2344,8.4,11.5,11.1,54331,14362,13856,506,54331,96.8,292.7,248.6,93.7,83.7,8.3,7.1,14.61053137,5.409695005,0.469356364,19.12748153,13.07907478,55.11792111,5,28262,6946,1313,35,39,161,21690,38.0,8242,8.6,1869,9.8,2129,12.6,2728,3.2,690,5
5881,5967,5252,4947,5286,5900,5093,3610,1798,41765,786,199,259,10,715,43734,407,407,12.6,12.2,0.4,0.3,8.6,8.9,5045,12953,7286,3604,7643,17.7,24.7,22.6,43651,18309,17570,739,43651,83.4,253.1,225.8,85.1,77.8,8.1,7.4,37.13185534,7.700273412,0.742895505,23.17187981,16.05946284,65.26498513,6,42591,9973,39,42,47,99,32802,39.0,12793,10.2,3330,12.4,4062,14.5,4742,3.6,1179,5
662,600,570,445,499,612,551,409,251,4514,6,15,14,0,50,4599,85,47,15.8,9.0,6.8,0.7,11.0,11.6,425,1386,801,342,764,16.9,27.3,28.1,39463,1977,1895,82,39463,72.5,273.1,236.3,86.6,79.0,7.0,6.3,2.565070778,0.499201659,0.091582861,2.860838378,2.053858253,8.156129355,0,4450,1136,527,25,29,197,3443,37.2,1281,9.7,334,11.3,391,13.2,453,3.6,122,5
6618,8334,10803,8612,8302,9280,8718,6445,3863,62682,5815,147,817,46,1468,70975,-411,7592,8.6,12.4,-3.8,0.9,-2.9,-2.0,5043,21007,14979,9161,10570,16.7,21.3,18.4,43535,31984,30220,1764,43535,52.4,386.0,306.1,116.2,97.6,9.6,7.5,39.26534798,27.02649288,0.587277116,66.80864472,20.14360508,161.2897871,15,72591,18311,804,20,24,1,58654,35.7,20939,8.5,4957,9.4,5535,12.8,7481,3.3,1934,4
1171,1097,1086,1113,988,1243,1405,866,730,9303,228,41,27,0,100,9699,-50,720,10.3,13.2,-2.9,0.5,-2.8,-2.3,418,2557,2677,1371,1023,11.3,14.7,14.4,54865,4290,4182,108,54865,91.3,218.2,193.1,84.8,77.9,6.9,6.5,5.906407342,2.621313976,0.362620222,3.927361385,6.640866944,12.5595665,2,9814,3002,7,15,19,25,7616,34.7,2643,8.6,657,7.9,598,11.5,875,3.4,256,6
2327,2522,1919,2272,2093,2568,2411,1462,1143,17697,220,177,121,18,484,18717,-125,307,11.1,10.5,0.6,-0.2,-7.0,-7.1,1226,4397,4590,2893,2006,10.9,15.4,14.6,50605,9142,8821,321,50605,87.0,227.6,206.5,88.0,80.5,6.8,6.3,10.55581701,5.348623478,0.893580124,7.746503956,11.50082621,24.5123814,0,19162,4867,592,16,20,41,14278,40.3,5754,8.4,1194,8.5,1217,12.5,1780,3.4,481,6
3082,2526,2125,2351,1993,2381,2226,1217,982,15732,262,284,2149,79,377,18883,281,621,16.3,9.4,6.8,26.6,-18.5,8.1,1813,4341,3689,2469,2387,12.9,18.3,18.0,49712,9519,9272,247,49712,87.2,240.4,219.1,92.8,84.8,9.2,8.6,10.12390009,8.647052089,1.220004874,7.255818461,11.57934451,20.50464332,6,18163,4501,1436,41,46,5,13675,31.6,4321,8.2,1115,6.8,924,11.3,1543,3.3,447,5
7544,10228,25539,9652,5658,5172,5294,2785,1831,61650,4999,505,3727,220,2602,73703,-279,9684,12.5,4.9,7.6,2.6,-14.0,-11.4,1601,7013,11825,17403,13273,20.7,12.7,12.8,47057,35429,34407,1022,47057,80.9,227.6,206.5,88.0,80.5,6.8,6.3,41.56624358,21.06158018,3.518701496,30.5038511,45.28746027,96.52380436,8,75696,8478,673,16,20,161,61422,27.9,17137,4.3,2653,4.9,3007,7.1,4353,2.0,1245,4
854,1142,1377,1146,1321,1022,911,615,344,7325,1179,71,26,10,121,8732,109,1481,7.5,9.1,-1.6,11.8,2.5,14.3,1467,2507,1203,969,1521,21.0,26.1,22.3,42689,2847,2756,91,42689,77.0,265.2,240.7,86.8,80.1,6.9,6.0,5.067180298,2.497923103,0.088962631,4.753556275,3.39451884,11.93124176,0,8684,1667,137,9,12,67,6961,36.7,2555,9.9,690,11.6,810,13.8,959,3.7,254,6
23822,27590,23458,24365,25884,23442,17989,10792,4659,123191,52730,549,2719,137,2675,182001,3087,607,11.9,7.7,4.2,0.9,12.1,12.9,11828,34020,41181,27608,16255,9.0,12.6,11.7,68126,89980,86596,3384,68126,152.3,191.3,174.8,65.9,61.2,7.1,6.7,127.1221404,6.520646704,6.033121717,71.84899499,66.85186387,206.0402477,44,173267,29708,298,24,28,33,135292,36.5,49382,6.4,8615,7.0,9523,11.7,15826,2.7,3648,2
992,967,1444,1170,984,929,829,528,302,6895,858,149,54,10,179,8145,-87,1428,12.6,8.4,4.2,0.1,-14.8,-14.7,1225,2152,1711,681,1432,21.4,26.7,25.8,48529,2338,2235,103,48529,80.0,224.8,199.9,72.9,66.5,6.2,5.4,2.809418698,1.658124591,0.148416766,3.081847177,2.727690154,9.619563133,0,8774,1647,406,43,48,335,6394,37.3,2385,7.4,475,7.3,466,12.7,812,3.1,198,6
1075,1125,972,887,1028,1185,1130,856,485,8399,156,26,16,12,134,8743,-51,88,12.0,13.6,-1.6,-0.1,-4.1,-4.2,835,2796,1501,1054,1060,12.3,20.8,19.1,47049,4683,4536,147,47049,86.5,273.1,236.3,86.6,79.0,7.0,6.3,4.876367431,0.949015025,0.174105012,5.438640995,3.904518961,15.50533571,0,8909,2477,115,25,29,33,6728,34.4,2314,9.6,643,11.1,746,13.6,917,3.6,241,6
5654,5424,3657,3569,3700,4565,4156,2368,1616,33722,199,268,181,18,321,34709,140,464,16.5,9.4,7.1,0.4,-3.4,-3.0,3927,9018,6258,2484,4052,11.9,18.1,17.7,55245,18169,17645,524,55245,90.9,264.9,238.3,94.6,86.4,7.9,7.1,18.15581567,10.9854327,0.794055733,18.22148945,19.55884648,54.90925246,0,34513,7761,117,49,55,19,24486,37.2,9109,8.4,2065,8.6,2113,11.1,2721,3.4,824,6
24768,26904,24509,25771,25906,29549,26062,14736,7261,195506,3416,455,2711,96,3282,205466,1295,1718,11.0,8.7,2.3,0.4,3.6,4.1,13641,45984,40592,38958,16745,8.2,10.2,9.3,65280,105585,101261,4324,65280,116.2,292.7,248.6,93.7,83.7,8.3,7.1,106.1478533,39.30230168,3.409949252,138.9642205,95.02157554,400.4405353,16,202166,43133,1287,35,39,25,158136,35.8,56613,7.4,11684,8.6,13628,12.0,19002,2.8,4489,2
15958,16641,14548,17051,16661,17670,16649,10423,6727,126929,1759,432,1220,42,1946,132328,-1063,2566,10.8,10.8,0.0,0.4,-8.4,-8.0,6945,29789,32033,24656,12465,9.6,12.2,10.0,61508,65386,62196,3190,61508,94.5,284.4,240.5,99.6,87.2,7.0,5.8,51.54538422,25.8817444,1.942169424,100.2346369,62.87643685,222.0927859,8,134695,31973,530,13,17,179,102333,32.8,33565,7.2,7373,8.1,8252,10.0,10271,2.9,3014,3
859,1179,1516,944,924,1154,1381,962,485,8902,36,181,45,31,209,9404,-49,442,8.7,10.0,-1.3,1.6,-5.6,-4.0,289,1846,1940,2242,1236,13.8,17.0,16.1,47674,5043,4885,158,47674,86.3,247.1,236.2,91.5,88.0,9.8,9.4,4.4616339,3.461307252,0.4957371,3.045242186,5.196387102,10.19802034,0,9360,2739,1028,26,30,1,7767,26.6,2066,7.6,587,6.6,513,10.1,788,3.1,242,6
2708,3630,4060,2469,2360,2795,2633,1740,1142,14387,8453,140,251,10,296,23537,-163,2064,10.8,12.0,-1.2,1.2,-6.9,-5.8,2210,5880,3602,3028,4799,22.4,27.6,27.2,40909,8991,8562,429,40909,86.9,207.6,188.2,79.9,75.0,7.0,6.5,10.19162858,1.632222508,0.687251582,7.020899687,13.15930587,28.40379551,6,23992,5481,119,3,5,27,18666,40.4,7541,9.1,1689,9.4,1746,14.5,2713,3.6,675,5
589,627,918,966,1056,1009,771,532,198,5751,308,302,87,19,199,6666,193,1800,5.9,6.8,-0.9,-0.2,30.1,30.0,945,1740,1712,762,889,18.3,18.1,16.9,42522,2586,2480,106,42522,72.4,213.5,185.8,72.3,65.0,5.6,5.0,1.847522008,1.162115508,0.096659891,3.099706959,1.97933095,6.779373265,0,6661,1468,1110,28,32,27,5580,34.4,1920,8.0,449,8.5,476,11.7,651,3.1,174,6
29498,23748,26686,28595,19388,18170,14670,6890,4933,152032,11654,1975,3797,207,2913,172578,7192,1603,16.8,6.5,10.3,2.7,29.4,32.1,16562,26517,31353,28049,17351,10.1,13.5,13.8,80189,102277,100130,2147,80189,132.3,224.8,199.9,72.9,66.5,6.2,5.4,59.52656354,35.13269805,3.144686134,65.29883636,57.79488169,203.8213587,48,159883,24676,872,43,48,329,123312,37.9,46735,5.6,6852,5.5,6722,10.2,12594,2.5,3134,4
295,299,211,232,220,326,366,186,178,2151,8,96,7,3,48,2313,-15,81,14.2,17.2,-3.0,0.9,-3.9,-3.0,164,510,570,399,237,10.6,14.2,12.5,51327,1246,1185,61,51327,78.7,237.6,217.1,87.0,79.6,10.5,9.7,1.390702521,0.690786591,0.118681397,1.068132571,1.786307177,2.747930802,0,2321,667,1140,34,38,27,1768,38.3,677,9.4,167,8.1,143,12.7,225,3.6,64,6
1858,1839,1799,1888,1847,2182,2129,1569,730,12389,3004,51,54,7,336,15841,140,56,11.2,11.2,0.0,0.4,8.4,8.8,1758,3824,3315,2192,2123,13.5,19.4,18.4,51131,7083,6825,258,51131,70.4,263.2,231.8,90.3,81.7,7.3,6.3,8.328084215,3.909252573,0.178538652,7.900335361,6.935110772,21.85610668,0,15462,4077,1686,46,51,11,12491,34.4,4297,8.7,1082,9.5,1185,13.4,1673,3.6,444,3
30865,34367,37247,30927,26706,29119,26175,13928,7751,60386,172342,260,1812,63,2222,237085,-2948,9612,12.5,9.0,3.5,1.2,-17.1,-15.9,20091,38324,51032,44828,44204,19.4,30.4,28.6,44776,109294,104257,5037,44776,100.1,191.3,174.8,65.9,61.2,7.1,6.7,165.5966322,8.494170492,7.859092325,93.59464496,87.08509374,268.3999106,218,243249,44090,963,24,28,49,180038,43.3,77956,7.3,13064,7.9,14157,15.0,26999,3.6,6451,3
8243,8301,8189,8671,8371,10054,11722,7052,3298,64443,1030,4121,1090,247,2970,73901,1348,2696,10.1,11.7,-1.6,0.1,19.8,20.0,5761,17035,20838,8205,12295,17.3,23.8,21.8,48763,28109,26217,1892,48763,65.9,278.8,246.3,100.6,91.7,6.9,6.1,29.78364099,18.71161904,0.902237396,36.75636695,43.31720193,109.023621,0,71454,19476,1762,47,53,27,58793,35.4,20813,9.0,5313,8.5,5025,12.5,7364,3.6,2124,5
31251,36362,35694,34992,40075,56677,74386,71206,46075,390562,20381,1362,7604,264,6545,426718,7029,5942,6.7,14.0,-7.3,3.2,20.7,23.9,23543,95464,95325,113751,43389,10.3,16.7,15.7,61652,188038,181707,6331,61652,111.2,265.2,240.7,86.8,80.1,6.9,6.0,247.6244895,122.0692568,4.347452607,232.2982165,165.8843668,583.0595079,118,404839,174026,331,9,12,115,366102,22.5,82373,10.7,39011,10.1,37132,13.1,48127,4.0,14590,3
313371,319398,340133,302440,268000,262251,203132,108068,54810,1666544,204553,44935,168410,10339,76822,2171603,18400,37611,14.1,6.9,7.2,0.7,0.7,1.4,272865,352296,436563,270028,317514,14.9,21.4,20.5,63310,961030,922251,38779,63310,84.1,279.6,243.8,96.2,87.1,7.2,6.2,846.1979059,434.6275348,19.70838512,1227.684168,834.339936,3226.410868,410,2121220,330448,200,4,6,71,1599325,34.7,554966,5.8,93262,6.0,95615,12.8,204266,3.1,49429,2
55737,59087,62549,60772,61631,67960,56911,33153,18379,358197,55704,3063,48485,534,10196,476179,663,7055,11.3,8.7,2.5,1.2,-2.4,-1.1,37675,101738,81014,108326,55217,11.7,15.2,14.0,79719,220621,211509,9112,79719,117.8,375.1,304.1,112.9,94.8,10.2,7.4,307.2883607,216.6929976,4.044870976,504.8778713,157.8961682,1191.726203,114,475948,101941,416,32,36,85,372141,30.4,113131,6.4,23641,7.1,26336,11.5,42717,2.9,10716,1
396,402,327,326,332,513,599,357,351,3477,8,14,19,5,80,3603,-33,56,11.3,12.4,-1.1,0.0,-8.0,-8.0,185,1010,1038,527,431,12.2,18.0,18.1,41899,1946,1897,49,41899,72.1,227.6,206.5,88.0,80.5,6.8,6.3,2.031982085,1.02960359,0.1720131,1.491192699,2.213895219,4.718603952,0,3693,1327,679,16,20,183,2869,39.7,1139,10.4,297,9.7,277,14.2,406,3.8,110,6
3829,4936,4192,4902,4891,7177,9122,6554,2864,44401,497,1118,883,108,1460,48467,449,230,5.1,11.0,-5.9,0.1,15.1,15.2,2284,8797,14903,10552,3457,7.2,11.8,10.0,70495,22882,21889,993,70495,120.0,213.5,185.8,72.3,65.0,5.6,5.0,13.43292066,8.449482796,0.70279252,22.53727831,14.3912741,49.29131174,0,47632,16331,240,28,32,5,40550,28.0,11354,9.0,3663,8.7,3524,12.0,4883,3.5,1426,5
17334,21131,36651,20195,15937,14920,13782,7282,4028,125562,10999,562,10340,77,3720,151260,2047,8511,11.9,4.8,7.2,6.4,0.1,6.5,4100,13985,22501,45730,22536,15.8,13.7,13.7,64387,85186,83551,1635,64387,107.2,218.2,193.1,84.8,77.9,6.9,6.5,92.11291623,40.8804982,5.655215461,61.24885897,103.5671238,195.8717423,95,144425,21650,136,15,19,103,121077,28.4,34386,4.8,5763,4.5,5487,7.4,8941,2.2,2667,4
197,226,144,191,194,291,279,191,112,1761,4,29,7,0,24,1825,-43,0,7.6,11.4,-3.8,0.5,-20.6,-20.0,141,462,562,219,214,11.8,20.2,18.2,47097,974,945,29,47097,78.9,239.2,214.5,88.2,80.3,6.8,6.2,0.98852259,0.777574707,0.087973781,0.845683441,1.191902836,2.596645463,0,1901,600,1074,27,31,49,1429,36.6,523,8.9,127,8.4,120,12.4,177,3.5,50,6
